cnn_key,midblock_rows,midblock_measure_types,midblock_n_measure_types,midblock_units_total,midblock_first_install_dt,midblock_last_install_dt,midblock_complete_rows,midblock_has_complete,midblock_statuses,midblock_neighborhoods,latest_pci_score,latest_pci_change_dt,latest_functional_class,has_latest_pci,midblock_age_days_as_of_latest_pci
8512002,1,['3-Lump Speed Cushion'],1,1.0,2021-03-01,2021-03-01,1,True,['Complete'],['Outer Sunset'],78.0,2025-09-01 09:10:22,Collector,True,1645.0
8513000,1,['3-Lump Speed Cushion'],1,1.0,2021-03-01,2021-03-01,1,True,['Complete'],['Outer Sunset'],83.0,2025-09-01 09:12:31,Collector,True,1645.0
8514000,1,['3-Lump Speed Cushion'],1,1.0,2021-03-01,2021-03-01,1,True,['Complete'],['Outer Sunset'],79.0,2025-09-01 09:12:31,Collector,True,1645.0
8515000,1,['3-Lump Speed Cushion'],1,1.0,2021-03-01,2021-03-01,1,True,['Complete'],['Outer Sunset'],79.0,2025-09-01 09:12:32,Collector,True,1645.0
8516000,1,['3-Lump Speed Cushion'],1,1.0,2021-03-01,2021-03-01,1,True,['Complete'],['Outer Sunset'],76.0,2025-09-01 09:12:32,Collector,True,1645.0
8517000,1,['3-Lump Speed Cushion'],1,1.0,2021-04-01,2021-04-01,1,True,['Complete'],['Outer Sunset'],75.0,2025-09-01 09:12:32,Collector,True,1614.0
8518000,1,['3-Lump Speed Cushion'],1,1.0,2021-04-01,2021-04-01,1,True,['Complete'],['Outer Sunset'],74.0,2025-09-01 09:12:32,Collector,True,1614.0
8520000,1,['3-Lump Speed Cushion'],1,1.0,2021-05-01,2021-05-01,1,True,['Complete'],['Outer Sunset'],68.0,2025-09-01 09:12:32,Collector,True,1584.0
8521000,1,['3-Lump Speed Cushion'],1,1.0,2021-04-01,2021-04-01,1,True,['Complete'],['Outer Sunset'],62.0,2025-09-01 09:12:32,Collector,True,1614.0
8523000,1,['3-Lump Speed Cushion'],1,1.0,2021-04-01,2021-04-01,1,True,['Complete'],['Parkside'],85.0,2025-09-01 09:12:32,Collector,True,1614.0
8538000,2,"['Speed Hump', 'Speed Table']",2,3.0,2014-12-01,2014-12-01,1,True,"['Complete', 'Pending design review and approval']",['Ingleside Terrace'],73.0,2025-09-17 09:12:32,Residential,True,3943.0
8539000,2,['Speed Hump'],1,0.0,,,0,False,['Obsolete'],['Ingleside Terrace'],87.0,2025-09-17 09:12:32,Residential,True,
8549000,1,['3-Lump Speed Cushion'],1,1.0,2021-03-01,2021-03-01,1,True,['Complete'],['Mission Terrace'],34.0,2009-08-10 15:43:09,,True,-4221.0
8594000,1,['Speed Hump'],1,1.0,2014-01-01,2014-01-01,1,True,['Complete'],['Silver Terrace'],91.0,2025-09-04 16:20:04,Residential,True,4264.0
8604000,1,['Speed Hump'],1,1.0,2021-01-01,2021-01-01,1,True,['Complete'],['Excelsior'],89.0,2025-09-15 08:47:10,Residential,True,1718.0
8608000,1,['Speed Hump'],1,1.0,2021-06-01,2021-06-01,1,True,['Complete'],['Excelsior'],86.0,2025-09-15 08:47:10,Residential,True,1567.0
8610000,1,['3-Lump Speed Cushion'],1,2.0,,,0,False,['Pending construction'],['Excelsior'],89.0,2025-09-15 08:47:10,Residential,True,
8614000,1,['Speed Hump'],1,1.0,2014-12-01,2014-12-01,1,True,['Complete'],['West Portal'],83.0,2025-09-05 09:12:32,Residential,True,3931.0
8615000,1,['Speed Hump'],1,1.0,2016-05-01,2016-05-01,1,True,['Complete'],['West Portal'],100.0,2025-10-29 15:17:46,Residential,True,3468.0
8616102,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Forest  Hill'],46.0,2025-09-02 09:12:32,Residential,True,
8616201,1,['Speed Hump'],1,1.0,2021-04-01,2021-04-01,1,True,['Complete'],['Forest  Hill'],89.0,2025-09-02 09:12:32,Residential,True,1615.0
8618000,2,"['Speed Hump', 'Speed Table']",2,3.0,2018-01-01,2026-01-01,1,True,"['Complete', 'Obsolete']",['Forest  Hill'],78.0,2025-09-02 09:12:33,Residential,True,2801.0
8621000,1,['Speed Hump'],1,1.0,2018-01-01,2018-01-01,1,True,['Complete'],['Forest  Hill'],89.0,2025-09-02 09:12:33,Residential,True,2801.0
8622000,1,['Speed Hump'],1,1.0,2018-01-01,2018-01-01,1,True,['Complete'],['Forest  Hill'],93.0,2025-09-02 09:12:33,Residential,True,2801.0
8623000,1,['Speed Hump'],1,1.0,2014-12-01,2014-12-01,1,True,['Complete'],['Marina'],86.0,2025-09-15 08:47:11,Residential,True,3941.0
8624000,1,['Speed Hump'],1,1.0,2014-12-01,2014-12-01,1,True,['Complete'],['Marina'],89.0,2025-09-15 08:47:11,Residential,True,3941.0
8640101,1,['Speed Table'],1,2.0,,,0,False,['Pending construction'],['Miraloma Park'],84.0,2025-09-16 09:12:33,Residential,True,
8640201,1,['Speed Table'],1,4.0,2026-01-01,2026-01-01,1,True,['Complete'],['Miraloma Park'],85.0,2025-09-16 09:12:33,Residential,True,-107.0
8648000,1,['Speed Hump'],1,2.0,2022-04-01,2022-04-01,1,True,['Complete'],['Sunnyside'],75.0,2025-09-16 09:12:33,Residential,True,1264.0
8650000,1,['Speed Hump'],1,1.0,2021-06-01,2021-06-01,1,True,['Complete'],['Sunnyside'],86.0,2025-09-16 09:12:33,Residential,True,1568.0
8651000,1,['Speed Hump'],1,1.0,2021-06-01,2021-06-01,1,True,['Complete'],['Sunnyside'],83.0,2025-09-16 09:12:33,Residential,True,1568.0
8652000,1,['Speed Hump'],1,1.0,2021-06-01,2021-06-01,1,True,['Complete'],['Sunnyside'],84.0,2025-09-16 09:12:33,Residential,True,1568.0
8653000,1,['Speed Hump'],1,1.0,2021-06-01,2021-06-01,1,True,['Complete'],['Sunnyside'],86.0,2025-09-16 09:12:33,Residential,True,1568.0
8654000,1,[],0,,,,0,False,['Pending design review and approval'],['Sunnyside'],85.0,2025-09-16 09:12:33,Residential,True,
8661000,1,['Speed Hump'],1,2.0,2021-10-01,2021-10-01,1,True,['Complete'],['Mount Davidson Manor'],80.0,2025-09-17 09:12:33,Residential,True,1447.0
8672101,1,['Speed Table'],1,3.0,2021-03-01,2021-03-01,1,True,['Complete'],['McLaren Park'],36.0,2009-08-10 15:43:09,,True,-4221.0
8687000,1,['Speed Hump'],1,1.0,,,0,False,['Pending construction'],['Oceanview'],88.0,2025-09-15 08:47:12,Residential,True,
8722000,1,['Speed Hump'],1,1.0,2021-01-01,2021-01-01,1,True,['Complete'],['Potrero Hill'],87.0,2024-09-01 07:47:11,Collector,True,1339.0
8771101,1,['Speed Radar Sign'],1,1.0,,,1,True,['Complete'],['Eureka Valley - Dolores Height'],68.0,2025-09-26 09:12:36,Arterial,True,
8773101,1,['Speed Radar Sign'],1,1.0,,,1,True,['Complete'],['Eureka Valley - Dolores Height'],78.0,2025-09-26 09:12:36,Arterial,True,
8776103,1,['Speed Radar Sign'],1,1.0,,,1,True,['Complete'],['Eureka Valley - Dolores Height'],66.0,2025-09-17 09:12:37,Arterial,True,
8776104,1,['Speed Radar Sign'],1,1.0,,,1,True,['Complete'],['Noe Valley'],63.0,2025-09-17 09:12:37,Arterial,True,
8776105,1,['Speed Radar Sign'],1,1.0,,,1,True,['Complete'],['Noe Valley'],70.0,2025-09-27 09:12:37,Arterial,True,
8781000,1,['Speed Hump'],1,1.0,2017-10-01,2017-10-01,1,True,['Complete'],"[""St. Mary's Park""]",84.0,2025-09-17 09:12:37,Residential,True,2908.0
8792001,1,['3-Lump Speed Cushion'],1,1.0,2024-11-01,2024-11-01,1,True,['Complete'],['Clarendon Heights'],,,,False,
8856000,1,['5-Lump Speed Cushion'],1,2.0,2016-03-01,2016-03-01,1,True,['Complete'],['Haight Ashbury'],100.0,2025-11-21 09:35:54,Collector,True,3552.0
8872000,1,['Traffic Island'],1,0.0,,,1,True,['Complete'],['Jordan Park - Laurel Heights'],58.0,2025-09-15 08:47:13,Residential,True,
8880000,1,['3-Lump Speed Cushion'],1,2.0,2026-01-01,2026-01-01,1,True,['Complete'],['Mission Terrace'],87.0,2025-09-15 08:47:14,Residential,True,-108.0
8881000,1,['Speed Hump'],1,1.0,2022-02-01,2022-02-01,1,True,['Complete'],['Mission Terrace'],87.0,2025-09-15 08:47:14,Residential,True,1322.0
8882000,1,['Speed Hump'],1,1.0,2022-02-01,2022-02-01,1,True,['Complete'],['Mission Terrace'],91.0,2025-09-15 08:47:14,Residential,True,1322.0
8883000,2,['Speed Cushion'],1,3.0,,,0,False,[],"['Ingleside', 'Mission Terrace']",91.0,2025-09-15 08:47:14,Residential,True,
8897000,1,['5-Lump Speed Cushion'],1,4.0,,,0,False,['Pending construction'],['Western Addition'],62.0,2025-08-06 08:22:18,Residential,True,
8909000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Lone Mountain'],79.0,2025-07-25 08:22:19,Residential,True,
8911000,1,['Speed Hump'],1,1.0,2015-06-01,2015-06-01,1,True,['Complete'],['Lone Mountain'],78.0,2025-07-25 08:22:19,Residential,True,3707.0
8915000,1,['3-Lump Speed Cushion'],1,1.0,,,0,False,['Pending construction'],['South of Market'],62.0,2025-08-17 08:22:19,Arterial,True,
8922000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Bayview District'],62.0,2025-09-22 09:12:38,Residential,True,
8947000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Sunnyside'],85.0,2025-09-16 09:12:38,Residential,True,
8976000,1,['Speed Hump'],1,1.0,2018-02-01,2018-02-01,1,True,['Complete'],['Laguna Honda'],72.0,2025-09-05 09:12:39,Residential,True,2773.0
8979000,1,['Speed Hump'],1,1.0,2018-02-01,2018-02-01,1,True,['Complete'],['Laguna Honda'],82.0,2025-09-05 09:12:39,Residential,True,2773.0
8994000,1,['3-Lump Speed Cushion'],1,1.0,2023-09-01,2023-09-01,1,True,['Complete'],['Eureka Valley'],72.0,2025-09-28 09:12:39,Residential,True,758.0
9009000,1,['Raised Crosswalk'],1,1.0,2018-07-01,2018-07-01,1,True,['Complete'],['Golden Gate Park'],100.0,2008-10-29 13:59:26,,True,-3532.0
9014000,1,['4-Lump Speed Cushion'],1,1.0,2026-03-01,2026-03-01,1,True,['Complete'],['Bayview District'],76.0,2025-09-22 09:12:40,Arterial,True,-160.0
9017000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Lakeshore'],74.0,2025-09-01 09:12:40,Residential,True,
9018000,1,['Speed Hump'],1,1.0,2020-04-01,2020-04-01,1,True,['Complete'],['Lakeshore'],87.0,2025-09-01 09:12:40,Residential,True,1979.0
9020000,1,[],0,,,,0,False,['Pending design review and approval'],"[""Fisherman's Wharf""]",86.0,2025-07-31 08:22:19,Residential,True,
9021000,1,['Edgeline'],1,1.0,,,1,True,['Complete'],['Glen Park'],95.0,2025-09-30 09:10:29,Residential,True,
9022000,1,['Edgeline'],1,1.0,,,1,True,['Complete'],['Glen Park'],86.0,2025-09-30 09:12:40,Residential,True,
9036101,1,['Speed Table'],1,1.0,,,0,False,['Pending construction'],['Oceanview'],66.0,2025-09-15 08:47:14,Residential,True,
9036201,1,['Speed Table'],1,1.0,,,0,False,['Pending construction'],['Oceanview'],78.0,2025-09-15 08:47:14,Residential,True,
9037000,1,['Speed Hump'],1,3.0,2018-09-01,2018-09-01,1,True,['Complete'],['Oceanview'],78.0,2025-09-15 08:47:14,Residential,True,2571.0
9045000,1,['Chicane'],1,0.0,,,1,True,['Complete'],['South of Market'],60.0,2025-08-01 08:22:19,Residential,True,
9052000,1,['Speed Hump'],1,1.0,2018-06-01,2018-06-01,1,True,['Complete'],['The Mission'],78.0,2025-09-15 08:47:14,Residential,True,2663.0
9067000,1,['Speed Table'],1,1.0,2026-02-01,2026-02-01,1,True,['Complete'],['Miraloma Park'],100.0,2026-03-23 15:00:20,Collector,True,50.0
9068000,1,['Speed Table'],1,1.0,2026-02-01,2026-02-01,1,True,['Complete'],['Sherwood Forest'],100.0,2026-03-23 15:00:20,Collector,True,50.0
9069000,1,['Speed Table'],1,3.0,2026-02-01,2026-02-01,1,True,['Complete'],['Sherwood Forest'],100.0,2026-03-23 15:00:20,Collector,True,50.0
9076101,1,['Speed Table'],1,2.0,2026-01-01,2026-01-01,1,True,['Complete'],['Westwood Park'],72.0,2025-09-16 09:12:41,Residential,True,-107.0
9076201,1,['Speed Table'],1,2.0,2026-01-01,2026-01-01,1,True,['Complete'],['Westwood Park'],66.0,2025-09-16 09:12:41,Residential,True,-107.0
9077101,1,['Speed Table'],1,2.0,2026-01-01,2026-01-01,1,True,['Complete'],['Westwood Park'],77.0,2025-09-14 09:12:41,Residential,True,-109.0
9077201,1,['Speed Table'],1,2.0,2026-01-01,2026-01-01,1,True,['Complete'],['Westwood Park'],73.0,2025-09-14 09:12:41,Residential,True,-109.0
9201000,1,[],0,,,,0,False,['Pending design review and approval'],['Potrero Hill'],100.0,2025-10-29 15:17:46,Residential,True,
9211000,1,['Speed Hump'],1,2.0,2020-04-01,2020-04-01,1,True,['Complete'],['Potrero Hill'],73.0,2025-09-25 09:12:42,Residential,True,2003.0
9212000,1,['Speed Hump'],1,1.0,2019-08-01,2019-08-01,1,True,['Complete'],['Potrero Hill'],76.0,2025-09-25 09:12:42,Residential,True,2247.0
9222000,1,['3-Lump Speed Cushion'],1,2.0,2018-11-01,2018-11-01,1,True,['Complete'],['Glen Park'],84.0,2025-09-30 09:10:29,Residential,True,2525.0
9254000,1,['Speed Hump'],1,1.0,2022-04-01,2022-04-01,1,True,['Complete'],['Oceanview'],85.0,2025-09-15 08:47:22,Residential,True,1263.0
9255000,1,['Speed Hump'],1,1.0,2018-09-01,2018-09-01,1,True,['Complete'],['Oceanview'],75.0,2025-09-15 08:47:22,Residential,True,2571.0
9256000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Oceanview'],80.0,2025-09-15 08:47:22,Residential,True,
9368000,1,[],0,,,,0,False,[],['Outer Sunset'],81.0,2025-09-01 09:12:46,Residential,True,
9369000,1,[],0,,,,0,False,[],['Outer Sunset'],85.0,2025-09-01 09:12:46,Residential,True,
9383000,1,[],0,,,,0,False,['Pending design review and approval'],['Crocker Amazon'],78.0,2025-09-15 08:47:22,Residential,True,
9384000,1,[],0,,,,0,False,['Pending design review and approval'],['Crocker Amazon'],76.0,2025-09-15 08:47:22,Residential,True,
9397000,1,[],0,,,,0,False,['Pending design review and approval'],['Crocker Amazon'],,,,False,
9399000,1,['4-Lump Speed Cushion'],1,2.0,2019-06-01,2019-06-01,1,True,['Complete'],['Excelsior'],86.0,2025-09-15 08:47:23,Residential,True,2298.0
9400000,1,['5-Lump Speed Cushion'],1,2.0,2024-08-01,2024-08-01,1,True,['Complete'],['Excelsior'],89.0,2025-09-15 08:47:23,Residential,True,410.0
9401000,1,['5-Lump Speed Cushion'],1,2.0,2019-08-01,2019-08-01,1,True,['Complete'],['Excelsior'],82.0,2025-09-15 08:47:23,Residential,True,2237.0
9402000,1,['5-Lump Speed Cushion'],1,1.0,2008-02-01,2008-02-01,1,True,['Complete'],['Excelsior'],92.0,2025-09-15 08:47:23,Residential,True,6436.0
9403000,1,['5-Lump Speed Cushion'],1,1.0,2019-08-01,2019-08-01,1,True,['Complete'],['Excelsior'],88.0,2025-09-15 08:47:23,Residential,True,2237.0
9405000,1,['4-Lump Speed Cushion'],1,1.0,2019-08-01,2019-08-01,1,True,['Complete'],['Excelsior'],35.0,2025-09-15 08:47:23,Residential,True,2237.0
9406000,1,['Chicane'],1,0.0,,,1,True,['Complete'],['South of Market'],79.0,2025-08-06 08:22:24,Residential,True,
9423000,1,['Speed Hump'],1,1.0,2022-03-01,2022-03-01,1,True,['Complete'],['Cayuga'],93.0,2025-09-15 08:47:24,Residential,True,1294.0
9428000,1,['3-Lump Speed Cushion'],1,1.0,,,0,False,['Pending construction'],['Cayuga'],85.0,2025-09-15 08:47:24,Residential,True,
9431000,1,['Speed Hump'],1,1.0,2019-06-01,2019-06-01,1,True,['Complete'],['Oceanview'],61.0,2008-10-29 13:59:26,,True,-3867.0
9432000,1,['Speed Hump'],1,1.0,2020-10-01,2020-10-01,1,True,['Complete'],['Oceanview'],86.0,2025-09-15 08:47:24,Residential,True,1810.0
9444000,1,['Speed Hump'],1,1.0,2024-01-01,2024-01-01,1,True,['Complete'],['Bernal Heights'],87.0,2025-09-15 08:47:24,Residential,True,623.0
9445000,1,['Speed Hump'],1,2.0,2024-01-01,2024-01-01,1,True,['Complete'],['Bernal Heights'],73.0,2025-09-15 08:47:24,Residential,True,623.0
9466000,1,['3-Lump Speed Cushion'],1,1.0,2018-08-01,2018-08-01,1,True,['Complete'],['Miraloma Park'],57.0,2025-09-05 09:12:47,Residential,True,2592.0
9467000,1,['3-Lump Speed Cushion'],1,1.0,2018-08-01,2018-08-01,1,True,['Complete'],['Miraloma Park'],71.0,2025-09-05 09:12:47,Residential,True,2592.0
9487000,1,['3-Lump Speed Cushion'],1,2.0,2019-08-01,2019-08-01,1,True,['Complete'],['Excelsior'],89.0,2025-09-15 08:47:25,Collector,True,2237.0
9488000,1,['3-Lump Speed Cushion'],1,2.0,2025-06-01,2025-06-01,1,True,['Complete'],['Excelsior'],92.0,2025-09-15 08:47:25,Collector,True,106.0
9490000,1,['4-Lump Speed Cushion'],1,2.0,2019-10-01,2019-10-01,1,True,['Complete'],['Excelsior'],89.0,2025-09-15 08:47:26,Collector,True,2176.0
9491000,1,['3-Lump Speed Cushion'],1,2.0,2019-08-01,2019-08-01,1,True,['Complete'],['Excelsior'],88.0,2025-09-15 08:47:26,Collector,True,2237.0
9492000,1,['3-Lump Speed Cushion'],1,2.0,2023-09-01,2023-09-01,1,True,['Complete'],['Excelsior'],91.0,2025-09-15 08:47:26,Collector,True,745.0
9498000,1,['5-Lump Speed Cushion'],1,1.0,2019-06-01,2019-06-01,1,True,['Complete'],['Crocker Amazon'],74.0,2025-09-15 08:47:26,Residential,True,2298.0
9505000,1,['Speed Hump'],1,1.0,2017-07-01,2017-07-01,1,True,['Complete'],['Glen Park'],78.0,2025-09-16 09:12:47,Residential,True,2999.0
9512000,1,['Chicane'],1,0.0,,,1,True,['Complete'],['South of Market'],72.0,2025-08-06 08:22:24,Residential,True,
9513000,1,['Chicane'],1,0.0,,,1,True,['Complete'],['South of Market'],69.0,2025-07-31 08:22:25,Residential,True,
9514000,1,['Speed Table'],1,2.0,,,0,False,['Pending construction'],['South of Market'],81.0,2025-08-06 08:22:25,Residential,True,
9519000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Inner Mission'],77.0,2025-09-15 08:47:26,Residential,True,
9522000,1,['Speed Hump'],1,2.0,2018-11-01,2018-11-01,1,True,['Complete'],['Hunters Point'],80.0,2025-09-22 09:12:47,Residential,True,2517.0
9527000,1,['3-Lump Speed Cushion'],1,1.0,,,0,False,['Pending construction'],['Bernal Heights'],58.0,2025-09-15 08:47:26,Residential,True,
9550000,1,['Speed Hump'],1,2.0,2020-11-01,2020-11-01,1,True,['Complete'],['Bayview District'],80.0,2025-09-22 09:12:47,Residential,True,1786.0
9551000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Bayview District'],81.0,2025-09-22 09:12:47,Residential,True,
9579000,1,[],0,,,,0,False,['Pending design review and approval'],['Silver Terrace'],72.0,2025-09-23 09:12:48,Residential,True,
9588000,1,['Speed Hump'],1,1.0,2019-07-01,2019-07-01,1,True,['Complete'],['Mission Terrace'],84.0,2025-09-15 08:47:27,Residential,True,2268.0
9589000,1,['Speed Hump'],1,2.0,2019-07-01,2019-07-01,1,True,['Complete'],['Mission Terrace'],89.0,2025-09-15 08:47:27,Residential,True,2268.0
9590000,1,['Speed Hump'],1,2.0,2019-07-01,2019-07-01,1,True,['Complete'],['Mission Terrace'],78.0,2025-09-15 08:47:27,Residential,True,2268.0
9591000,1,['3-Lump Speed Cushion'],1,2.0,,,0,False,['Pending construction'],['Cayuga'],71.0,2025-09-15 08:47:27,Residential,True,
9592000,1,['Speed Hump'],1,1.0,2016-01-01,2016-01-01,1,True,['Complete'],['Outer Mission'],83.0,2025-09-15 08:47:27,Residential,True,3545.0
9593000,1,['Speed Hump'],1,1.0,2016-01-01,2016-01-01,1,True,['Complete'],['Outer Mission'],61.0,2025-09-15 08:47:27,Residential,True,3545.0
9594000,1,['Speed Table'],1,1.0,2019-10-01,2019-10-01,1,True,['Complete'],['Cayuga'],79.0,2025-09-15 08:47:27,Residential,True,2176.0
9603000,1,['Speed Hump'],1,2.0,,,1,True,['Complete'],[],,,,False,
9607000,1,['Chicane'],1,1.0,,,1,True,['Complete'],['Duboce Triangle'],67.0,2025-09-21 09:12:48,Residential,True,
9608000,1,['3-Lump Speed Cushion'],1,1.0,2025-03-01,2025-03-01,1,True,['Complete'],['Duboce Triangle'],100.0,2024-05-20 08:50:12,Residential,True,-285.0
9610000,1,['3-Lump Speed Cushion'],1,1.0,2025-03-01,2025-03-01,1,True,['Complete'],['Duboce Triangle'],64.0,2025-09-21 09:12:48,Residential,True,204.0
9630000,1,['Speed Hump'],1,1.0,2020-03-01,2020-03-01,1,True,['Complete'],['Noe Valley'],77.0,2025-09-18 09:12:49,Residential,True,2027.0
9638000,1,['Traffic Island'],1,0.0,,,1,True,['Complete'],['Noe Valley'],100.0,2025-09-23 11:50:16,Residential,True,
9642000,1,['Speed Hump'],1,1.0,2008-04-01,2008-04-01,1,True,['Complete'],['South of Market'],100.0,2025-06-10 09:12:07,Residential,True,6279.0
9705000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Mt. Davidson Manor'],81.0,2025-09-14 09:12:51,Residential,True,
9707000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Hunters Point'],100.0,2025-02-11 09:41:30,Residential,True,
9708000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Hunters Point'],42.0,2025-09-30 09:12:51,Residential,True,
9739000,1,[],0,,,,0,False,['Pending design review and approval'],['Western Addition'],92.0,2025-07-23 14:44:00,Residential,True,
9744000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Anza Vista'],93.0,2025-09-15 08:47:28,Residential,True,
9747101,1,[],0,,,,0,False,['Pending design review and approval'],['Miraloma Park'],57.0,2025-09-17 09:12:51,Arterial,True,
9749101,1,['Traffic Island'],1,0.0,,,1,True,['Complete'],['Diamond Heights'],65.0,2025-09-17 09:12:52,Arterial,True,
9749201,1,['Traffic Island'],1,0.0,,,1,True,['Complete'],['Miraloma Park'],51.0,2025-09-01 09:12:52,Arterial,True,
9770000,1,['3-Lump Speed Cushion'],1,2.0,2023-08-01,2023-08-01,1,True,['Complete'],['Ashbury Heights'],69.0,2025-08-17 08:22:29,Arterial,True,747.0
9781000,1,['5-Lump Speed Cushion'],1,1.0,2008-03-01,2008-03-01,1,True,['Complete'],['Hunters Point'],36.0,2025-09-22 09:12:52,Residential,True,6414.0
9782000,1,['Speed Hump'],1,1.0,2008-03-01,2008-03-01,1,True,['Complete'],['Hunters Point'],65.0,2025-09-22 09:12:52,Residential,True,6414.0
9785000,1,['Speed Hump'],1,0.0,,,1,True,['Complete'],['Bayview District'],66.0,2025-09-22 09:12:52,Arterial,True,
9786000,1,['3-Lump Speed Cushion'],1,2.0,2023-12-01,2023-12-01,1,True,['Complete'],['Bayview District'],69.0,2025-09-22 09:12:52,Arterial,True,661.0
9789000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Bayview'],91.0,2024-09-01 07:47:22,Arterial,True,
9866000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Lakeshore'],90.0,2025-09-02 09:12:56,Collector,True,
9867000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Lakeshore'],88.0,2025-09-02 09:12:56,Collector,True,
9868000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Lakeshore'],89.0,2025-09-02 09:12:56,Collector,True,
9869000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Lakeshore'],89.0,2025-09-02 09:12:56,Collector,True,
9876201,1,['Speed Hump'],1,1.0,2008-12-01,2008-12-01,1,True,['Complete'],['Hayes Valley'],87.0,2024-08-05 11:54:31,Residential,True,5726.0
9878201,1,['2-Lump Speed Cushion'],1,1.0,2008-12-01,2008-12-01,1,True,['Complete'],['Hayes Valley'],85.0,2025-08-05 08:20:17,Residential,True,6091.0
