"row_id","objectid","cnn","nhood","streetname","district","from_st","to_st","project_location","tc_measure","units","install_mo","install_yr","install_datetime","fiscal_yr","program","current_status","current_ti","next_step","next_step_2","shape","data_as_of","data_loaded_at"
"6401",,"3822000","Mission Terrace","CAYUGA AVE","11","DANTON ST","LAMARTINE ST","Cayuga Avenue, Danton Street to Lamartine Street","3-Lump Speed Cushion","1","9","2024","2024/09/01",,"Cayuga Ave Slow Street TC","Complete",,,,"LINESTRING (-122.432220515 37.730780434, -122.433035016 37.730554971)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"6402",,"3828000","Mission Terrace","CAYUGA AVE","11","COTTER ST","SANTA ROSA AVE","Cayuga Avenue, Cotter Street to Santa Rosa Avenue","3-Lump Speed Cushion","1","9","2024","2024/09/01",,"Cayuga Ave Slow Street TC","Complete",,,,"LINESTRING (-122.43574963 37.728670911, -122.43637197 37.727964143, -122.436805493 37.72716839)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"6721",,"9077201","Westwood Park","MIRAMAR AVE","7","WILDWOOD WY","WESTWOOD DR/EASTWOOD DR","Miramar Avenue from Wildwood Way to Westwood Drive/Eastwood Drive","Speed Table","2","01","2026","2026/01/01","FY 2021-2022","App-Based","Complete",,,,"LINESTRING (-122.458205132 37.727585271, -122.458151252 37.72772406, -122.458157475 37.72936439, -122.458214725 37.729444003)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"6723",,"9077101","Westwood Park","MIRAMAR AVE","7","WILDWOOD WY","WESTWOOD DR/ EASTWOOD DR","Miramar Avenue from Wildwood Way to Westood Drive/Eastwood Drive","Speed Table","2","01","2026","2026/01/01","FY 2021-2022","App-Based","Complete",,,,"LINESTRING (-122.458214725 37.729444003, -122.458271587 37.729364932, -122.458261137 37.727724388, -122.458205132 37.727585271)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7041",,"13467000","West Portal","WAWONA ST","7","ULLOA ST","VICENTE ST","Wawona Street from Ulloa Street to Vicente Street","Speed Table","2","10","2024","2024/10/01",,"West Portal Station Safety","Complete",,,,"LINESTRING (-122.466714744 37.741323726, -122.466702967 37.741162696, -122.467996973 37.740005653)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7042",,"13468000","West Portal","WAWONA ST","7","VICENTE ST","14TH AVE","Wawona Street from Vicente Street to 14th Avenue","3-Lump Speed Cushion","2","10","2024","2024/10/01",,"West Portal Station Safety","Complete",,,,"LINESTRING (-122.467996973 37.740005653, -122.469667022 37.738505273)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7043",,"13466000","West Portal","WAWONA ST","7","TARAVAL ST","ULLOA ST","Wawona Street from Taraval Street to Ulloa Street","3-Lump Speed Cushion","2","9","2024","2024/09/01",,"West Portal Station Safety","Complete",,,,"LINESTRING (-122.46580699 37.74357405, -122.466686558 37.741504983, -122.466721918 37.741421802, -122.466714744 37.741323726)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7361",,"2531000","Excelsior","ATHENS ST","11","MADISON ST","PERU AVE","Athens Street from Madison Street to Peru Avenue","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP","Pending construction","TBD","Completion","TBD","LINESTRING (-122.423508669 37.728206723, -122.424925527 37.726322923)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7362",,"13134000","Excelsior","ATHENS ST","11","PERU AVE","VALMAR TERR","Athens Street from Peru Avenue to Valmar Terrace","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP","Pending construction","TBD","Completion","TBD","LINESTRING (-122.424925527 37.726322923, -122.425581758 37.725450385, -122.425547474 37.725322562, -122.425186076 37.725165194, -122.424744475 37.725324041, -122.424489699 37.725478565, -122.424134779 37.725945408)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7363","29723","3622000","University Mound","CAMBRIDGE ST","11","PIOCHE ST","SILLIMAN ST","Cambridge Street from Pioche Street to Silliman Street","Speed Table","1","12","2025","2025/12/01","FY 2021-2022","App-Based","Complete",,,,"LINESTRING (-122.419388442 37.72880909, -122.418900052 37.727626622)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7364",,"4329000","Mission Terrace","CONGDON ST","11","TRUMBULL ST","NEY ST","Congdon Street from Trumbull Street to Ney Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP","Pending construction","TBD","Completion","TBD","LINESTRING (-122.426143656 37.730881414, -122.426084309 37.730135628)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7365",,"5085000","Excelsior","EDINBURGH ST","11","SILVER AVE","PERU ST","Edinburgh Street to Silver Avenue to Peru Street","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP","Pending design review and approval",,"Pending construction",,"LINESTRING (-122.426422865 37.728617161, -122.427302108 37.727457484)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7366",,"5091000","Excelsior","EDINBURGH ST","11","RUSSIA AVE","FRANCE AVE","Edinburgh Street from Russia Avenue to France Avenue","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.433185143 37.719680637, -122.434354499 37.718125205)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7367",,"6360000","Ingleside","GRAFTON AVE","11","GRANADA AVE","MIRAMAR AVE","Grafton Avenue from Granada Avenue to Miramar Avenue","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP","Pending design review and approval",,"Pending construction",,"LINESTRING (-122.45715834 37.720030243, -122.458177518 37.720027193)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7368",,"6363000","Ingleside","GRAFTON AVE","11","FAXON AVE","JULES AVE","Grafton Avenue from Faxon Avenue to Jules Avenue","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.460218175 37.720021059, -122.46123397 37.720017993)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7370",,"7344000","Excelsior","ITALY AVE","11","MADRID ST","EDINBURGH ST","Italy Avenue from Madrid Street to Edinburgh Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.436331137 37.716953124, -122.43553125 37.716570955)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7371",,"8412000","Excelsior","LISBON ST","11","ITALY AVE","AMAZON AVE","Lisbon Street from Italy Avenue to Amazon Avenue","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.437132809 37.717336136, -122.437900555 37.716319602)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7372","24289","8476000","Excelsior","LONDON ST","11","ITALY AVE","FRANCE AVE","London Street from Italy Avenue to France Avenue","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,"<Null>","LINESTRING (-122.438127841 37.718960786, -122.438771213 37.718118882)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7376","24288","8475000","Excelsior","LONDON ST","11","KENNY ALY","FRANCE AVE","London Street from Kenny Alley to France Avenue","3-Lump Speed Cushion","2","8","2023","2023/08/01","<Null>","Excelsior Neighborhood Traffic Calming Project","Pending construction","TBD","Completion","TBD","LINESTRING (-122.437558733 37.7196497, -122.437640488 37.719598511, -122.438127841 37.718960786)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7377","24288","8475000","Excelsior","LONDON ST","11","ITALY AVE","FRANCE AVE","London Street from Italy Avenue to France Avenue","3-Lump Speed Cushion","2","8","2023","2023/08/01","FY 2020-2021","App-Based","Complete",,,"<Null>","LINESTRING (-122.437558733 37.7196497, -122.437640488 37.719598511, -122.438127841 37.718960786)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7378","24288","8475000","Excelsior","LONDON ST","11","KENNY Alley","FRANCE AVE","London Street from Italy Avenue to France Avenue","3-Lump Speed Cushion","2","8","2023","2023/08/01","FY 2020-2021","App-Based","Complete","<Null>","<Null>","<Null>","LINESTRING (-122.437558733 37.7196497, -122.437640488 37.719598511, -122.438127841 37.718960786)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7379",,"8475000","Excelsior","LONDON ST","11","FRANCE AVE","ITALY AVE","London Street from France Avenue to Italy Avenue","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.437558733 37.7196497, -122.437640488 37.719598511, -122.438127841 37.718960786)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7380",,"8883000","Mission Terrace","MAYNARD ST","11","GLADSTONE DR","TRUMBULL ST","Maynard Street from Gladstone Drive to Trumbull Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.422500041 37.730772587, -122.422522103 37.730386303, -122.422588074 37.730176202, -122.422708217 37.729990017, -122.422891089 37.729813435, -122.423035644 37.729708335, -122.423287261 37.729601486, -122.423576856 37.729520551, -122.423797639 37.729509408)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7381",,"8883000","Ingleside","PLYMOUTH AVE","11","LAKEVIEW AVE","GRAFTON AVE","Plymouth Avenue from Lakeview Avenue to Grafton Avenue","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.456133498 37.720033301, -122.456107528 37.718235209)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7382",,"11650000","Merced Heights","SARGENT ST","11","RAMSELL ST","ARCH ST","Sargent Street from Ramsell Street to Arch Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.466220061 37.716112506, -122.467115756 37.716107783)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7383",,"11888000","University Mound","SILLIMAN ST","11","OXFORD ST","HARVARD ST","Silliman Street from Oxford Street to Harvard Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.419883368 37.727369559, -122.420867379 37.727112304)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7385",,"11894000","Excelsior","SILVER AVE","11","MISSION ST","LISBON ST","Silver Avenue from Mission Street to Lisbon Street","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.428666969 37.728534433, -122.430390455 37.728547325, -122.431293844 37.728729548)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7386",,"11895000","Excelsior","SILVER AVE","11","LISBON ST","CRAUT ST","Silver Avenue from Lisbon Street to Craut Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.428666969 37.728534433, -122.428208902 37.728545137)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7387",,"11896000","Excelsior","SILVER AVE","11","CRAUT ST","MADRID ST","Silver Avenue from Craut Street to Madrid Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.428208902 37.728545137, -122.427579991 37.728566302)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7388",,"11897000","Excelsior","SILVER AVE","11","MADRID ST","EDINBURGH ST","Silver Avenue from Madrid Street to Edinburgh Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.427579991 37.728566302, -122.426422865 37.728617161)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7389",,"11896000","Excelsior","SILVER AVE","11","EDINBURGH ST","CONGDON ST","Silver Avenue from Edinburgh Street to Congdon Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.426422865 37.728617161, -122.425963703 37.728641022)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7390",,"11899000","Excelsior","SILVER AVE","11","CONGDON ST","NAPLES ST","Silver Avenue from Congdon Street to Naples Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.425963703 37.728641022, -122.42528994 37.72867748)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7391",,"11900000","Excelsior","SILVER AVE","11","NAPLES ST","VIENNA ST","Silver Avenue from Naples Street to Vienna Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.42528994 37.72867748, -122.424198686 37.728735554)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7392",,"11901000","Excelsior","SILVER AVE","11","VIENNA ST","MADISON ST","Silver Avenue from Vienna Street to Madison Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.424198686 37.728735554, -122.423739982 37.728759937)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7393",,"11902000","University Mound","SILVER AVE","11","MADISON ST","GAMBIER ST","Silver Avenue from Madison Street to Gambier Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.423739982 37.728759937, -122.422665899 37.728822323)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7394",,"11903000","University Mound","SILVER AVE","11","GAMBIER ST","HARVARD ST","Silver Avenue from Gambier Street to Harvard Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.422665899 37.728822323, -122.421596616 37.728875966)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7395",,"11904000","University Mound","SILVER AVE","11","HARVARD ST","OXFORD ST","Silver Avenue from Harvard Street to Oxford Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.421596616 37.728875965, -122.42052795 37.728928253)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7396",,"11904000","University Mound","SILVER AVE","11","OXFORD ST","CAMBRIDGE ST","Silver Avenue from Oxford Street to Cambridge Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.42052795 37.728928253, -122.419486477 37.729046444)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7397",,"11906000","University Mound","SILVER AVE","11","CAMBRIDGE ST","YALE ST","Silver Avenue from Cambridge Street to Yale Street",,,,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.418381308 37.729038764, -122.41874387 37.729089023, -122.419200281 37.729081589, -122.419486477 37.729046445)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7398",,"11907000","University Mound","SILVER AVE","9","YALE ST","AMHERST ST","Silver Avenue from Yale Street to Amherst STreet","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.417205989 37.728840443, -122.418381308 37.729038764)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7399",,"13287000","Ingleside","VICTORIA ST","11","GARFIELD ST","HOLLOWAY AVE","Victoria Street from Garfield Street to Holloway Avenue","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.465390989 37.721673877, -122.465357095 37.719685408)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7400",,"12607000","Oceanview","THRIFT ST","11","PLYMOUTH AVE","CAPITOL AVE","Thrift Street from Plymouth Avenu to Capitol Avenue","Speed Cushion","2",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.456094242 37.717477313, -122.459072291 37.717454738)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7401",,"12607000","Crocker Amazon","SOUTH HILL BLVD","11","MUNICH ST","PRAGUE ST","South Hill Boulevard from Munich Street to Prague Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.432991854 37.712726244, -122.432837267 37.712658472, -122.432423061 37.712380792, -122.432315162 37.712229152)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7402",,"12002000","Crocker Amazon","SOUTH HILL BLVD","11","PRAGUE ST","ROLPH ST/ WINDING WY","South Hill Boulevard from Prague Street to Rolph Street/Winding Way","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.432315162 37.712229152, -122.432166106 37.712019665, -122.431866925 37.711404776)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7403",,"12006000","Crocker Amazon","SOUTH HILL BLVD","11","TOYON LN","CANYON DR","South Hill Boulevard from Toyon Lane to Canyon Drive","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.429896024 37.708867204, -122.430067877 37.709251129, -122.430238036 37.709507081)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7404",,"11908000","University Mound","SILVER AVE","9","AMHERST ST","PRINCETON ST","Silver Avenue from Amherst Street to Princeton Street","Speed Cushion","1",,,,"FY 2024-2025","FY 2025 D11 NTIP",,,,,"LINESTRING (-122.417205989 37.728840443, -122.41686356 37.728796481, -122.416637096 37.728809166, -122.41617441 37.72891947)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"7681",,"8792001","Clarendon Heights","MARVIEW WY","7","FAIRVIEW CT","PALO ALTO AVE","Marview Way from Fairview Court to Palo Alto Avenue","3-Lump Speed Cushion","1","11","2024","2024/11/01",,"D7 CRT","Complete",,,,"LINESTRING (-122.449575952 37.755883831, -122.449545915 37.755944134, -122.449543269 37.756130815, -122.449588993 37.756291745, -122.449696889 37.756425697, -122.449879659 37.756537449, -122.450385705 37.756750626)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"8001",,"10383000","Excelsior","PERU AVE","11","FELTON ST","BURROWS ST","Peru Avenue from Felton Street to Burrows Street",,,,,,"FY 2024-2025_Q1","App-Based","Pending data collection and evaluation","TBD","Pending design review and approval","TBD","LINESTRING (-122.423325495 37.725138138, -122.422830067 37.723944194)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"8002",,"462000","Inner Richmond","10TH AVE","1","LAKE ST","CALIFORNIA ST","10th Avenue from Lake Street to California Street",,,,,,"FY 2024-2025_Q1","App-Based","Pending data collection and evaluation","TBD","Pending design review and approval","TBD","LINESTRING (-122.468974695 37.786482586, -122.468839738 37.784620906)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
"8003",,"2524000","Ingleside","ASHTON AVE","11","HOLLOWAY ST","HEAD ST","Ashton Avenue from Holloway Street to Head Street",,,,,,"FY 2024-2025_Q1","App-Based","Pending data collection and evaluation","TBD","Pending design review and approval","TBD","LINESTRING (-122.462265487 37.721827795, -122.462270801 37.723021082)","2026/05/23 10:19:56 AM","2026/05/23 10:48:09 AM"
